supplier,sku,product_name,raw_category_path,target_category,target_subcategory,mapping_status,confidence,review_reason,matched_rule_ids,chosen_rule_id,suggested_tags,suggested_material,source_duplicate_rows,product_materials,product_description,manual_override_note
NIConcept,CAM1010,CamelBak - Podium Insulated Steel 0.65L,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,,"Tough enough to tackle any ride, our Podium® Steel is built for life on and off the road. Made from premium 18/8 stainless steel, this sleek bottle combines rugged durability with a streamlined design that's always close at hand but stays out of your way. The double-wall vacuum insulation keeps your beverages cold for your entire ride and the high-flow cap and innovative no-squeeze design helps yo",
NIConcept,CAM1011,CamelBak - Podium Insulated Steel 0.35L,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,,"Tough enough to tackle any ride, our Podium® Steel is built for life on and off the road. Made from premium 18/8 stainless steel, this sleek bottle combines rugged durability with a streamlined design that's always close at hand but stays out of your way. The double-wall vacuum insulation keeps your beverages cold for your entire ride and the high-flow cap and innovative no-squeeze design helps yo",
NIConcept,CAM1016,CamelBak - Podium 0.6L,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Trutaste Polypropylene,"Derived from superior materials including Trutaste Polypropylene, and featuring double-wall insulation, the CamelBak Podium Chill Insulated Water Bottle is the perfect cold-storage water bottle for cycling adventures. Keeping your body properly hydrated and improving your on-road performance is simplified thanks to this revolutionary sports bottle. Cycling enthusiasts have for years trusted CamelB",
NIConcept,CAM1017,CamelBak - Podium 0.7L,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,TruTaste Polypropylene,"A new design and improved cleanability maintains the Podium bottle's position as the best-of-the-best within the cycling industry. This premium bike bottle prioritises performance and excellent cage fit above all else for both professional and recreational users. Easy to squeeze, the Podium is the ultimate bottle for rapid and reliable hydration. Podium is equipped with a self-sealing cap for less",
NIConcept,CAM1018,CamelBak - Thrive Chug 0.6L,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,BPA-free Eastman Tritan™ Material,"Stay hydrated without breaking a sweat. The leak-proof, soft spout design of our Thrive Chug is an effortless way to sip on-the-go. The CamelBak Thrive 600ml Chug Bottle is made from Eastman Tritan Renew, a durable and sustainable material. The bottle is shatter-, stain- and odor-resistant, and its wide mouth makes it easy to fill or clean. The Chug cap has a soft spout, intuitive closure and best",
NIConcept,CAM1019,CamelBak - Thrive Chug 0.75L,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,BPA-free Eastman Tritan™ Material,"Stay hydrated without breaking a sweat. The leak-proof, soft spout design of our Thrive Chug is an effortless way to sip on-the-go. The CamelBak Thrive 750ml Chug Bottle is made from Eastman Tritan Renew, a durable and sustainable material. The bottle is shatter-, stain- and odor-resistant, and its wide mouth makes it easy to fill or clean. The Chug cap has a soft spout, intuitive closure and best",
NIConcept,CAM1020,CamelBak - Thrive Chug 1.0L,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,BPA-free Eastman Tritan™ Material,"Stay hydrated without breaking a sweat. The leak-proof, soft spout design of our Thrive Chug is an effortless way to sip on-the-go. The CamelBak Thrive 1L Chug Bottle is made from Eastman Tritan Renew, a durable and sustainable material. The bottle is shatter-, stain- and odor-resistant, and its wide mouth makes it easy to fill or clean. The Chug cap has a soft spout, intuitive closure and best of",
NIConcept,CAM1021,CamelBak - Thrive Chug 1.5L,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Tritan Renew,"Stay hydrated without breaking a sweat. The leak-proof, soft spout design of our Thrive Chug is an effortless way to sip on-the-go. The CamelBak Thrive 1.5L Chug Bottle is made from Eastman Tritan Renew, a durable and sustainable material. The bottle is shatter-, stain- and odor-resistant, and its wide mouth makes it easy to fill or clean. The Chug cap has a soft spout, intuitive closure and best ",
NIConcept,DA1012,Darani Recycled SS Thor Copper Vacuum Insulated Bottle 650ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,2,91% Recycled Stainless Steel + Inside Lid made of 90% Recycled Plastic,"This reusable drink bottle is your perfect partner for keeping up your hydration levels. Made with durable, double-walled 18/8 recycled stainless steel vacuum construction with copper insulation, which allows your beverage to stay cold for 48 hours and hot for at least 12 hours. Copper plated internal wall for ultimate conductivity.",
NIConcept,GIFT1014,Thor Bluff Drink Bottle & Tumbler Gift Set,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080 | DRK-110,DRK-080,,,1,Stainless Steel,This high-quality gift set is made up of two of our favourite items to make the perfect corporate gift set. Model 4075 - Thor Copper Vacuum Insulated Bottle 650ml and the 4180 - Bluff 400ml Vacuum Tumbler.,
NIConcept,GS1001,Thor Corzo Drink Bottle & Tumbler Gift Set,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080 | DRK-110,DRK-080,,,1,Stainless Steel,This elegant gift set is made up of the model 4075 Thor drink bottle (650ml) and the 4090 Corzo tumbler (350ml).,
NIConcept,GS1002,H2O Sherpa Drink Bottle & Tumbler Gift Set,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080 | DRK-110,DRK-080,,,1,Stainless Steel,This classic gift set is made up of the model 4070- Copper Vacuum Insulated Bottle 500ml and the 4177 - Sherpa Vacuum Tumbler 325ml.,
NIConcept,HS1009,High Sierra Maverick Copper Vacuum Bottle 600ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,18/8 Grade Stainless Steel,"Double-wall, copper vacuum insulated, stainless steel construction. Keeps drinks hot for 12 hours and cold for 48 hours.",
NIConcept,SM-6788,Li'l Shorty 500ml Aluminium Sports Bottle,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,BPA-free Aluminium,Single-wall construction. Twist-on lid. Includes silver 5mm carabiner. Recyclable. Mini-carabiner packed inside bottle. Not attached.  Multi-color imprint location run charges apply even if artwork is same on both sides. Hand wash only. Follow any included care guidelines.,
NIConcept,SM-6957,Venture Recycled R-PET Sports Bottle 620ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,100% Recycled PET,"The Venture Recycled rPET 21oz Sports Bottle is versatile, on-trend and built to last. The 100% leakproof lid is secured to the bottle with an easy-carry tether. The top of the easy-grip lid effortless twists apart for access to the chug spout and the lower part completely twists off to access the wide opening for easy cleaning and refilling. This sports bottle is made with 100% durable recycled P",
NIConcept,TK1052,Trekk Minatore 1.1 L Bottle,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Stainless Steel,"Stay hydrated wherever your journey takes you with the Trekk Minatore 1.1L Bottle, a rugged and reliable companion designed for life on the go. Whether you're hiking, camping, traveling, or tackling a long workday, this high-capacity bottle ensures your drinks stay at the perfect temperature for longer.  Crafted from durable stainless steel with double-walled vacuum insulation, it keeps beverages ",
NIConcept,TK1060,Trekk DuoFlow Recycled Vacuum Bottle - 750ml,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Recycled Stainless Steel,"The Trekk DuoFlow Recycled Vacuum Bottle is a premium 750ml bottle designed with functionality and sustainability in mind. Crafted from 91% recycled post-consumer metal, this eco-conscious bottle features a dual-lid system for maximum convenience. Its double-wall vacuum insulation keeps beverages at the perfect temperature for extended periods, while the powder-coated matte finish offers a sleek l",
NIConcept,TK1063,Trekk Cove 1.5 L Vacuum Insulated Stainless Steel Bottle,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,"Stainless Steel, PP Plastic, Silicone Plastic","Stay hydrated in style with the Trekk Cove 1.5L Vacuum Insulated Bottle, designed for both performance and everyday convenience. With its generous 1.5-litre capacity, this bottle is perfect for long days on the go—whether you're at work, heading outdoors, or hitting the gym.   Crafted from durable 18/8 stainless steel, it features double-wall vacuum insulation to keep beverages hot or cold for hou",
NIConcept,ZNS1001,Zip + Sip Drink Bottle,Drinkware,Drinkware,Drink Bottles,auto_mapped_by_keyword,0.82,,DRK-080,DRK-080,,,1,Plastic drink bottle + Silicon cover,Australian designed and patented Zip+Sip is built for hydration and storage on the move.,
NIConcept,1414,Glass Coffee & Tea Set 300ml,Drinkware,Drinkware,Glassware,auto_mapped_by_keyword,0.9,,DRK-130 | DRK-150,DRK-130,,,1,Glass,This set of two double-walled coffee and tea glasses have a 300ml capacity and are packed in a black two-part gift box. Hand wash only.,
NIConcept,1780,Wine Glass Set 450ml,Drinkware,Drinkware,Glassware,auto_mapped_by_keyword,0.9,,DRK-130,DRK-130,,,1,glass + plastic,Two piece wine glass set with waiters friend. This set is beautifully boxed in a black two piece gift box with foam insert. 450ml capacity.,
NIConcept,1781,Pilsner Beer Glass Set 350ml,Drinkware,Drinkware,Glassware,auto_mapped_by_keyword,0.9,,DRK-130,DRK-130,,,1,Glass,Two piece Pilsner glass set with opener. Supplied in a classy two part black gift box with foam insert. 350ml capacity.,
NIConcept,1782,Wine Glass Set 430ml,Drinkware,Drinkware,Glassware,auto_mapped_by_keyword,0.9,,DRK-130,DRK-130,,,1,Glass,Two piece wine glass set with waiters friend. Supplied in a classy two part gift box with foam insert. 430ml capacity.,
NIConcept,1790,Wine Box,Drinkware,Drinkware,Glassware,auto_mapped_by_keyword,0.9,,DRK-130,DRK-130,,,1,"Wrapped in tissue paper, sitting in black foam insert with black foam over the top of the product and presented in a black 2 part gift box with white sleeve","Make an impression when giving a bottle of wine as a gift, paired with two 500ml wine glasses.",
NIConcept,1792,Bavarian Beer Glass Set 400ml,Drinkware,Drinkware,Glassware,auto_mapped_by_keyword,0.9,,DRK-130,DRK-130,,,1,Glass,Set of two sturdy beer glasses with a smooth area for etching logos and names. Each glass is 400ml.,
NIConcept,1990,Single Stemless Wine Glass 450ml,Drinkware,Drinkware,Glassware,auto_mapped_by_keyword,0.9,,DRK-130,DRK-130,,,1,Glass,"Expertly handcrafted, our stemless wine glass combines sophistication with functionality. Its sleek, stable design enhances every sip, making it perfect for any occasion.",
NIConcept,1991,Single Wine Glass 430ml,Drinkware,Drinkware,Glassware,auto_mapped_by_keyword,0.9,,DRK-130,DRK-130,,,1,Glass,"Our handmade wine glass combines timeless beauty with refined craftsmanship. Designed for a perfect pour, it enhances every occasion.",
NIConcept,4088,Rosa 170ml Vacuum Champagne Flute,Drinkware,Drinkware,Glassware,auto_mapped_by_keyword,0.9,,DRK-130,DRK-130,,,1,Stainless Steel,It's the perfect accessory for beverages and keeps drinks hot for 5 hours and cold for 15 hours. It is also an exclusive item. Hand wash only and follow any included care guidelines.,
NIConcept,7266,Wynwood 470ml Stemless Wine Cup,Drinkware,Drinkware,Glassware,auto_mapped_by_keyword,0.86,,DRK-115,DRK-115,,,1,PET Plastic,"Translucent stemless wine cup provides the perfect handheld cup to look, swirl, smell and taste drinks of all kinds. BPA Free. Phthalate-free, Non-Toxic and Lead-free. 470ml capacity.",
NIConcept,9936,Wine Glass Set,Drinkware,Drinkware,Glassware,auto_mapped_by_keyword,0.9,,DRK-130,DRK-130,,,1,Glass,This set of four wine glasses comes beautifully boxed in a black two pieces gift box with foam insert.  450ml capacity.,
NIConcept,3142,Tango Ceramic Mug 350ml In Giftbox,Drinkware,Drinkware,Mugs,auto_mapped_by_keyword,0.88,,DRK-120,DRK-120,,,1,Ceramic,The Tango Ceramic Mug has a matte exterior finish and interior colour accent.,
NIConcept,400122,Can Coffee Mug 300ml,Drinkware,Drinkware,Mugs,auto_mapped_by_keyword,0.88,,DRK-120,DRK-120,,,1,Ceramic,Marina ceramic coffee Mug - 300ML capacity ceramic mug in two tone design finish.,
NIConcept,4027,Ceramic Coffee Mug 300ml,Drinkware,Drinkware,Mugs,auto_mapped_by_keyword,0.88,,DRK-120,DRK-120,,,1,Ceramic mug  silicon lid & strap,Stylish double walled white ceramic mug with coloured lid and band to keep your coffee warm. 300ml capacity. Hand wash only and follow any included care guidelines.,
NIConcept,4049,Ceramic Mug 325ml,Drinkware,Drinkware,Mugs,auto_mapped_by_keyword,0.88,,DRK-120,DRK-120,,,1,Ceramic,Standard mug with glossy finish. Features a C-handle classic design with white interior accents. 325ml capacity. Hand wash only and follow any included care guidelines.,
NIConcept,4054,Constellation Ceramic Mug 350ml,Drinkware,Drinkware,Mugs,auto_mapped_by_keyword,0.88,,DRK-120,DRK-120,,,1,Ceramic,"Unique design mug with white lining, external glossy finish and white coloured handle. 350ml capacity. Hand wash only and follow any included care guidelines.",
NIConcept,4055,Aura Ceramic Mug 400ml,Drinkware,Drinkware,Mugs,auto_mapped_by_keyword,0.88,,DRK-120,DRK-120,,,1,Ceramic,White ceramic mug with interior colour lining and colour handle. 400ml capacity. Available in 3 colours. Hand wash only and follow any included care guidelines.,
NIConcept,4076,Valhalla Copper Vacuum Mug w/ Cork 500ml,Drinkware,Drinkware,Mugs,auto_mapped_by_keyword,0.88,,DRK-120 | DRK-125,DRK-120,,,1,18/8 Grade Stainless Steel,"With the on-trend, cork featured handle design, your next promotion will be sure to stand out. Durable, double-wall stainless steel vacuum construction with copper insulation, which allows your cold beverage to stay cold for 24 hours and at least 8 hours for hot beverages.",
NIConcept,4079,Cafe Au Lait Ceramic Mug 350ml,Drinkware,Drinkware,Mugs,auto_mapped_by_keyword,0.88,,DRK-120,DRK-120,,,1,Ceramic,"Cozy ceramic mug with a regal matte finish and a glossy inner, lip, and handle. 350ml capacity. Available in 4 colours. Hand wash only and follow any included care guidelines.",
NIConcept,4080,Enamel Metal Cup 500ml,Drinkware,Drinkware,Mugs,auto_mapped_by_keyword,0.88,,DRK-120 | DRK-125,DRK-120,,,1,Steel,"Enjoy a refreshing drink at the campsite, BBQ or picnic with this impact-resistant enamel mug. Durable enamel-look finish.",
NIConcept,4095,Axle Ceramic Mug 350ml,Drinkware,Drinkware,Mugs,auto_mapped_by_keyword,0.88,,DRK-120,DRK-120,,,1,Ceramic,Cozy ceramic mug with smooth matte outer wall and white coloured gloss liner. Microwave safe. 350ml capacity. Hand wash only and follow any included care guidelines.,
NIConcept,4149,Ceramic Mug 325ml In Folded Box,Drinkware,Drinkware,Mugs,auto_mapped_by_keyword,0.88,,DRK-120,DRK-120,,,1,Ceramic,Classic can mug with glossy finish in folded white gift box. Features a C-handle classic design with white interior accents. 325ml capacity. Hand wash only and follow any included care guidelines.,
