supplier,source_field,raw_category_1,raw_category_2,raw_category_3,raw_category_4,raw_category_path,sku_count,source_row_count,example_skus_products,raw_path_type_guess,target_category,target_subcategory,confidence,mapping_status,review_reason,suggested_tags,suggested_material,suggested_fulfillment,mapping_note
PromoBrands,Category 1,Home & Entertainment,,,,Home & Entertainment,1,1,T019: Caroline Portable Karaoke Machine,product_category_candidate,Toys & Games,Novelty Toys,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Toys & Games > Novelty Toys.
PromoBrands,Category 2,Home & Entertainment,,,,Home & Entertainment,1,1,T222: Waterproof Phone Pouch,product_category_candidate,,,0.1,needs_review,no confident rule matched,,,,No high-confidence product keyword match; keep for manual review.
PromoBrands,Category 3,Home & Entertainment,Barware,,,Home & Entertainment / Barware,1,1,K290: Bamboo Bottle Opener,product_category_candidate,Barware & Accessories,Bottle Openers,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Barware & Accessories > Bottle Openers.
PromoBrands,Category 4,Home & Entertainment,Barware,,,Home & Entertainment / Barware,1,1,K109: Handa Bottle Opener,product_category_candidate,Barware & Accessories,Bottle Openers,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Barware & Accessories > Bottle Openers.
PromoBrands,Category 4,Home & Entertainment,Barware & Wine Accessories,Bottle Openers,,Home & Entertainment / Barware & Wine Accessories / Bottle Openers,1,1,K288: Bamboo Bottle Opener,product_category_candidate,Barware & Accessories,Bottle Openers,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Home & Entertainment,New,,,Home & Entertainment / New,1,1,T158: Phil's Pickle Ball Set,collection_or_tag,Outdoor & Sports,Sports Products,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Outdoor & Sports > Sports Products.
PromoBrands,Category 1,Home & Entertainment,Photo Frames,,,Home & Entertainment / Photo Frames,1,1,D365: Classic Aluminium Photo Frame,product_category_candidate,Home & Living,Home Decor,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Home & Living > Home Decor.
PromoBrands,Category 2,Keychains,Acrylic & Plastic,,,Keychains / Acrylic & Plastic,1,1,NP152: Reusable Silicone Straw,product_category_candidate,Key Rings,Novelty Keyrings,0.72,auto_mapped,,,,,Default keytag mapping; refine material/function by product name later.
PromoBrands,Category 1,Keychains,Carabiners,,,Keychains / Carabiners,1,1,K370: 60mm Carabiner,product_category_candidate,Key Rings,Novelty Keyrings,0.72,auto_mapped,,,,,Default keytag mapping; refine material/function by product name later.
PromoBrands,Category 1,Keychains,Keychains,,,Keychains / Keychains,1,1,A3067: Apri Gunmetal Keychain,product_category_candidate,Key Rings,Novelty Keyrings,0.72,auto_mapped,,,,,Default keytag mapping; refine material/function by product name later.
PromoBrands,Category 3,Keychains,Keychains,,,Keychains / Keychains,1,1,K121: Neoprene Keychain (4.5 x 6cm),product_category_candidate,Key Rings,Novelty Keyrings,0.72,auto_mapped,,,,,Default keytag mapping; refine material/function by product name later.
PromoBrands,Category 2,Keychains,Keychains,,,Keychains / Keychains,1,1,K122: Neoprene Keychain (3.5. x 10cm),product_category_candidate,Key Rings,Novelty Keyrings,0.72,auto_mapped,,,,,Default keytag mapping; refine material/function by product name later.
PromoBrands,Category 2,Keychains,Keylight,,,Keychains / Keylight,1,1,L712: Pop Light Bottle Opener Keychain,product_category_candidate,Tools & Auto,Torches & Lights,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Keychains,Metal,,,Keychains / Metal,1,1,K370: 60mm Carabiner,product_category_candidate,Key Rings,Novelty Keyrings,0.72,auto_mapped,,,,,Default keytag mapping; refine material/function by product name later.
PromoBrands,Category 3,Lanyards & Accessories,,,,Lanyards & Accessories,1,1,T238: The Cable Guy Data & Charging Lanyard,product_category_candidate,Giveaways & Event Accessories,Lanyards,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Legendary Range,Magnets,,,Legendary Range / Magnets,1,1,M420: A3 Magnetic Whiteboard with Notepad,collection_or_tag,Giveaways & Event Accessories,Magnets,0.9,auto_mapped,,,,,
PromoBrands,Category 4,Legendary Range,Notepads & Calenders,,,Legendary Range / Notepads & Calenders,1,1,CL102: Magnetic Tab Calendar,collection_or_tag,Office & Desk,Pads & Planners,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Office & Desk > Pads & Planners.
PromoBrands,Category 2,Mugs & Tumblers,,,,Mugs & Tumblers,1,1,S400: Oakleigh Coffee Cup (354mL),product_category_candidate,Drinkware,Tumblers,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Office,Desk Accessories & Supplies,Mouse & Counter Mats,,Office / Desk Accessories & Supplies / Mouse & Counter Mats,1,1,DM101: Rubber Desk Mat,product_category_candidate,Office & Desk,Desk Items,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Office,Notebooks & Compendiums,,,Office / Notebooks & Compendiums,1,1,T494: Chu Chu A4 Padfolio,product_category_candidate,Office & Desk,Notebooks,0.9,auto_mapped,,,,,
PromoBrands,Category 4,Outdoor & Leisure,,,,Outdoor & Leisure,1,1,K259: Cork Floating Keychain,broad_category_needs_review,,,0.3,needs_review,outdoor/leisure category too broad,,,,No high-confidence product keyword match; keep for manual review.
PromoBrands,Category 1,Outdoor & Leisure,BBQ Sets & Accessories,,,Outdoor & Leisure / BBQ Sets & Accessories,1,1,D270: Waist Apron,product_category_candidate,Outdoor & Sports,Picnic & BBQ,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Outdoor & Leisure,Beach Towels,,,Outdoor & Leisure / Beach Towels,1,1,H316: 50mL Sunscreen,product_category_candidate,Outdoor & Sports,Towels,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Outdoor & Leisure,Beach Towels,,,Outdoor & Leisure / Beach Towels,1,1,NP157: Sand Spike,product_category_candidate,Outdoor & Sports,Towels,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Outdoor & Leisure,Sunglasses,,,Outdoor & Leisure / Sunglasses,1,1,J621.03: Sunglasses Bamboo (Uncoated),product_category_candidate,Outdoor & Sports,Sunglasses,0.9,auto_mapped,,,,,
PromoBrands,Category 4,Outdoor & Leisure,Survival,,,Outdoor & Leisure / Survival,1,1,S965: Thermo 500ml Vacuum Flask,product_category_candidate,Drinkware,Flasks,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Drinkware > Flasks.
PromoBrands,Category 4,Outdoor & Leisure,Toys & Games,,,Outdoor & Leisure / Toys & Games,1,1,T019: Caroline Portable Karaoke Machine,product_category_candidate,Toys & Games,Novelty Toys,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Toys & Games > Novelty Toys.
PromoBrands,Category 4,Paper & Wood,,,,Paper & Wood,1,1,P142: Manopoli Bamboo Pen,product_category_candidate,Pens,Ballpoint Pens,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Pens > Ballpoint Pens.
PromoBrands,Category 3,Pens & Writing Instruments,,,,Pens & Writing Instruments,1,1,P603: SmartScribe Re-AL NFC Pen,product_category_candidate,Pens,Ballpoint Pens,0.75,auto_mapped,,,,,Default writing instrument mapping; check rollerball/gel exceptions later.
PromoBrands,Category 1,Pens & Writing Instruments,Chalk,,,Pens & Writing Instruments / Chalk,1,1,T328: Free Range Chalk,product_category_candidate,Pens,Ballpoint Pens,0.75,auto_mapped,,,,,Default writing instrument mapping; check rollerball/gel exceptions later.
PromoBrands,Category 2,Pens & Writing Instruments,New,,,Pens & Writing Instruments / New,1,1,P730: Spinner Fidget Pen,collection_or_tag,Pens,Ballpoint Pens,0.75,auto_mapped,,,,,Default writing instrument mapping; check rollerball/gel exceptions later.
PromoBrands,Category 1,Pens & Writing Instruments,Notebooks & Compendiums,,,Pens & Writing Instruments / Notebooks & Compendiums,1,1,D430: Milky A5 Notebook & Pen Set,product_category_candidate,Pens,Ballpoint Pens,0.75,auto_mapped,,,,,Default writing instrument mapping; check rollerball/gel exceptions later.
PromoBrands,Category 3,Pens & Writing Instruments,Pen Packaging,,,Pens & Writing Instruments / Pen Packaging,1,1,GBBM: Brushed Metal Gift Box,product_category_candidate,Pens,Ballpoint Pens,0.75,auto_mapped,,,,,Default writing instrument mapping; check rollerball/gel exceptions later.
PromoBrands,Category 3,Pens & Writing Instruments,Pens & Writing Instruments,,,Pens & Writing Instruments / Pens & Writing Instruments,1,1,P150: Mop Head Pen with Stylus,product_category_candidate,Pens,Ballpoint Pens,0.75,auto_mapped,,,,,Default writing instrument mapping; check rollerball/gel exceptions later.
PromoBrands,Category 3,Pens & Writing Instruments,Plastics,,,Pens & Writing Instruments / Plastics,1,1,G55645: Stately Pen,product_category_candidate,Pens,Ballpoint Pens,0.78,auto_mapped,,,plastic,,"Plastic is material/F page, primary subcategory should stay Ballpoint/Stylus/etc."
PromoBrands,Category 1,Pens & Writing Instruments,Plastics,Stylus,,Pens & Writing Instruments / Plastics / Stylus,1,1,F549: 2 in 1 Stylus Pen,product_category_candidate,Pens,Stylus Pens,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Pet Accessories,,,,Pet Accessories,1,1,B118: Stick n Roll Lint Remover,product_category_candidate,Pet,Pet Accessories,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Power Banks & Charging Accessories,,,,Power Banks & Charging Accessories,1,1,T101: Matrix 3-in-1 MagSafe Wireless Charger,product_category_candidate,Technology,Power Banks,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Premium Gifting,Barware,,,Premium Gifting / Barware,1,1,D305: Chilly Ice Bucket,collection_or_tag,Barware & Accessories,Bar Accessories,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Barware & Accessories > Bar Accessories.
PromoBrands,Category 3,Sanitisers & Wipes,,,,Sanitisers & Wipes,1,1,NP165: Soapy,product_category_candidate,Personal Care,Hand Sanitiser,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Silicone Patches,,,,Silicone Patches,1,1,H138: Trucker Roadhouse Cap,product_category_candidate,Giveaways & Event Accessories,Stickers & Patches,0.9,auto_mapped,,,,,
PromoBrands,Category 4,Silicone Patches,,,,Silicone Patches,1,1,B113: CRETE Traveller Carrying Case,product_category_candidate,Giveaways & Event Accessories,Stickers & Patches,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Smart Wallets & Phone Grips,,,,Smart Wallets & Phone Grips,1,1,T164: Recycled ABS Vacuum Suction Magnetic Phone Stand,product_category_candidate,Technology,Phone Accessories,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Technology > Phone Accessories.
PromoBrands,Category 2,Stress Relievers,,,,Stress Relievers,1,1,NP155: Branded Massage Ball,product_category_candidate,Toys & Games,Stress Balls & Toys,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Stress Relievers,,,,Stress Relievers,1,1,T515: Popper Ball,product_category_candidate,Toys & Games,Stress Balls & Toys,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Stylus,,,,Stylus,1,1,P730: Spinner Fidget Pen,product_category_candidate,Pens,Stylus Pens,0.86,auto_mapped_by_keyword,,,,,All 1 products matched one high-confidence target by product keywords: Pens > Stylus Pens.
PromoBrands,Category 1,Sunglasses,Sunglasses,,,Sunglasses / Sunglasses,1,1,J636: Summer Polarised Sunglasses,product_category_candidate,Outdoor & Sports,Sunglasses,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Tech & Audio,Bluetooth Speakers & Ear Buds,,,Tech & Audio / Bluetooth Speakers & Ear Buds,1,1,T605: Bentley Brook Speaker,product_category_candidate,Technology,Bluetooth Speakers,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Tech & Audio,Power Banks & Charging Accessories,,,Tech & Audio / Power Banks & Charging Accessories,1,1,T100: Bolt Charger,product_category_candidate,Technology,Power Banks,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Tech & Audio,Smart Wallets & Phone Grips,,,Tech & Audio / Smart Wallets & Phone Grips,1,1,T221: Wei Phone Strap,product_category_candidate,Technology,Earbuds & Headphones,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Tech & Audio,USB's & Tech Travel,,,Tech & Audio / USB's & Tech Travel,1,1,T192FD: SeekTag Factory Direct,product_category_candidate,Technology,Earbuds & Headphones,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Tools & Torches,Tools,,,Tools & Torches / Tools,1,1,T676: Easy Grip Retractable Utility Knife,product_category_candidate,Tools & Auto,Torches & Lights,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Toys & Games,,,,Toys & Games,1,1,"K293: Yes, No, Maybe Spinner with Bottle Opener",product_category_candidate,Toys & Games,Games & Puzzles,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Toys & Games,,,,Toys & Games,1,1,T523: Popper Phone Tether Wristlet,product_category_candidate,Toys & Games,Games & Puzzles,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Trending,,,,Trending,1,1,D426: Polychroma A5 Notebook,collection_or_tag,,,0.2,collection_or_tag,not a primary category,trending,,,"Use as collection/tag, not primary product category."
PromoBrands,Category 2,Trending,,,,Trending,1,1,H138: Trucker Roadhouse Cap,collection_or_tag,,,0.2,collection_or_tag,not a primary category,trending,,,"Use as collection/tag, not primary product category."
